500 	 3.700000 	 3.920000 
500 	 3.690000 	 3.960000 
500 	 3.706000 	 3.950000 
500 	 3.692000 	 3.870000 
500 	 3.724000 	 3.960000 
500 	 3.736000 	 3.960000 
500 	 3.762000 	 4.000000 
500 	 3.722000 	 3.960000 
500 	 3.686000 	 3.830000 
500 	 3.736000 	 3.950000 
500 	 3.696000 	 3.960000 
500 	 3.718000 	 3.880000 
500 	 3.672000 	 3.820000 
500 	 3.654000 	 3.950000 
500 	 3.708000 	 3.870000 
500 	 3.702000 	 3.960000 
500 	 3.720000 	 4.000000 
500 	 3.722000 	 3.950000 
500 	 3.726000 	 3.960000 
500 	 3.658000 	 3.960000 
500 	 3.676000 	 3.870000 
500 	 3.694000 	 3.910000 
500 	 3.750000 	 3.960000 
500 	 3.720000 	 3.920000 
500 	 3.692000 	 3.920000 
500 	 3.582000 	 3.840000 
500 	 3.700000 	 3.770000 
500 	 3.706000 	 3.870000 
500 	 3.682000 	 3.830000 
500 	 3.744000 	 4.000000 
500 	 3.720000 	 3.960000 
500 	 3.742000 	 3.960000 
500 	 3.714000 	 3.960000 
500 	 3.696000 	 3.960000 
500 	 3.746000 	 3.910000 
500 	 3.714000 	 3.830000 
500 	 3.762000 	 3.950000 
500 	 3.702000 	 3.880000 
500 	 3.708000 	 3.920000 
500 	 3.682000 	 3.910000 
500 	 3.748000 	 3.910000 
500 	 3.690000 	 3.910000 
500 	 3.650000 	 3.910000 
500 	 3.658000 	 3.960000 
500 	 3.696000 	 3.950000 
500 	 3.712000 	 3.910000 
500 	 3.688000 	 4.000000 
500 	 3.690000 	 3.910000 
500 	 3.744000 	 3.950000 
500 	 3.636000 	 3.740000 
500 	 3.714000 	 3.910000 
500 	 3.736000 	 4.000000 
500 	 3.716000 	 4.000000 
500 	 3.652000 	 3.820000 
500 	 3.714000 	 3.950000 
500 	 3.694000 	 3.880000 
500 	 3.628000 	 3.810000 
500 	 3.698000 	 3.860000 
500 	 3.642000 	 3.860000 
500 	 3.742000 	 3.960000 
500 	 3.688000 	 3.820000 
500 	 3.702000 	 3.950000 
500 	 3.696000 	 3.870000 
500 	 3.650000 	 3.920000 
500 	 3.784000 	 4.000000 
500 	 3.718000 	 4.000000 
500 	 3.754000 	 3.960000 
500 	 3.698000 	 3.870000 
500 	 3.716000 	 3.870000 
500 	 3.622000 	 3.820000 
500 	 3.704000 	 3.790000 
500 	 3.728000 	 3.950000 
500 	 3.696000 	 3.960000 
500 	 3.672000 	 3.920000 
500 	 3.682000 	 3.830000 
500 	 3.720000 	 4.000000 
500 	 3.662000 	 3.910000 
500 	 3.746000 	 3.950000 
500 	 3.640000 	 3.870000 
500 	 3.740000 	 3.960000 
500 	 3.690000 	 4.000000 
500 	 3.680000 	 3.870000 
500 	 3.648000 	 3.910000 
500 	 3.710000 	 4.000000 
500 	 3.702000 	 3.960000 
500 	 3.694000 	 3.800000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
